,Node1,Node2,Strength
273,mbmdr-gammaMaxt_unfiltered_corrected,epiGTBN-ReliefF_filtered_uncorrected,32.05841764324154
274,mbmdr-gammaMaxt_unfiltered_corrected,episcan-notCorrected_filtered_uncorrected,35.17480789741561
275,mbmdr-gammaMaxt_unfiltered_corrected,plink-boost_filtered_uncorrected,35.98294204291214
276,mbmdr-gammaMaxt_unfiltered_corrected,NNweights_filtered_uncorrected,36.34379894501853
277,mbmdr-gammaMaxt_unfiltered_corrected,lightGBM_filtered_uncorrected,39.85781780515799
278,mbmdr-gammaMaxt_unfiltered_corrected,epiGTBN-Episcan_filtered_uncorrected,30.495472320012578
279,mbmdr-gammaMaxt_unfiltered_corrected,epiGTBN-ReliefF_filtered_corrected,31.734486665749778
280,mbmdr-gammaMaxt_unfiltered_corrected,episcan_filtered_corrected,42.44277734088545
281,mbmdr-gammaMaxt_unfiltered_corrected,NNweights_filtered_corrected,43.46996106329583
282,mbmdr-gammaMaxt_unfiltered_corrected,plink-LR_filtered_corrected,34.271457375866376
283,mbmdr-gammaMaxt_unfiltered_corrected,lightGBM_filtered_corrected,39.57340805917964
