,auroc_ori,auroc_1d,auroc_2d,auroc_12d,auroc_NN,auroc_NN_random_causal,auroc_NN_dense,auroc_2d_test,auroc_3d_test
hibachi-res_ExtraTreesClassifier_RandomForestClassifier-s68097_0.265.txt,0.450120192307692,0.5,0.5,0.5,0.5501362636263626,0.4885801080108011,0.5196269626962696,0.5,0.42578125
hibachi-res_ExtraTreesClassifier_RandomForestClassifier-s71015_0.269.txt,0.48249299719888,0.5,0.769707883153261,0.769707883153261,0.5413385334633366,0.5207130178254457,0.5438573464336609,0.7697078831532613,0.7324929971988795
hibachi-res_ExtraTreesClassifier_RandomForestClassifier-s77742_0.271.txt,0.46875,0.5,0.764423076923077,0.764423076923077,0.5763826382638264,0.5504050405040504,0.5810018501850185,0.7644230769230769,0.3040865384615385
hibachi-res_ExtraTreesClassifier_XGBClassifier-s11238_0.484.txt,0.456410769692723,0.5,0.791011910719648,0.791011910719648,0.6057715746510741,0.537817752248564,0.5796888574982343,0.7910119107196477,0.5267740966870182
hibachi-res_ExtraTreesClassifier_XGBClassifier-s1741_0.444.txt,0.514552388598956,0.5,0.751505419510237,0.751505419510237,0.5456665249681178,0.5567752744367482,0.5760546122877647,0.7515054195102369,0.7053392211963067
hibachi-res_ExtraTreesClassifier_XGBClassifier-s82063_0.460.txt,0.442007211538462,0.5,0.5,0.5,0.521211496149615,0.531978197819782,0.5510051005100509,0.5,0.444911858974359
hibachi-res_ExtraTreesClassifier_XGBClassifier-s97915_0.442.txt,0.474289715886355,0.5,0.700880352140856,0.700880352140856,0.6881922048051201,0.5437823445586141,0.562664066601665,0.7008803521408563,0.4975990396158464
hibachi-res_ExtraTreesClassifier_XGBClassifier-s97933_0.429.txt,0.40406162464986,0.5,0.74359743897559,0.74359743897559,0.5659235230880773,0.5286319657991451,0.5599077476936923,0.7435974389755903,0.5285114045618248
hibachi-res_GaussianNB_BernoulliNB-s3572_0.547.txt,0.7778,0.97675,0.5702,0.98395,0.983759375,0.8467937499999999,0.99816875,0.5702,0.5106999999999999
hibachi-res_GaussianNB_BernoulliNB-s90718_0.523.txt,0.795893719806763,1.0,0.727908615136876,0.892210144927536,0.9800732793117248,0.8282750600240096,0.998249299719888,0.7279086151368759,0.3719806763285024
hibachi-res_GaussianNB_BernoulliNB-s92322_0.529.txt,0.762876287628763,0.976847684768477,0.721272127212721,0.977147714771477,0.9809436308976932,0.8585116156975982,0.996243726523291,0.7212721272127212,0.35493549354935494
hibachi-res_GaussianNB_BernoulliNB-s93476_0.551.txt,0.8416,0.9889,0.51305,0.9889,0.76350625,0.847003125,0.97678125,0.51305,0.35810000000000003
hibachi-res_GaussianNB_BernoulliNB-s98539_0.565.txt,0.821657968687274,0.970343235648334,0.5,0.970343235648334,0.801167762746618,0.8270298317121352,0.9966054862344028,0.5,0.40686471296668003
hibachi-res_GaussianNB_DecisionTreeClassifier-s49304_0.101.txt,0.725072507250725,0.714371437143714,0.5,0.714371437143714,0.6488103050644066,0.6506790667441672,0.646141538384615,0.5,0.5765576557655766
hibachi-res_GaussianNB_DecisionTreeClassifier-s55502_0.107.txt,0.66565,0.6655,0.5,0.6655,0.6454875,0.648203125,0.685059375,0.5,0.6025499999999999
hibachi-res_GaussianNB_DecisionTreeClassifier-s72420_0.285.txt,0.975077881619938,0.97161089337755,0.5,0.97161089337755,0.8896412026183019,0.9837575257422586,0.9832573725703496,0.5,0.5216058687569088
hibachi-res_GaussianNB_DecisionTreeClassifier-s77708_0.106.txt,0.639895330112721,0.540307971014493,0.5,0.540307971014493,0.6508509653861545,0.6219706632653061,0.6522890406162465,0.5,0.5372383252818036
hibachi-res_GaussianNB_DecisionTreeClassifier-s86058_0.079.txt,0.589120835006022,0.565636290646327,0.5,0.565636290646327,0.6366619989497636,0.6324704308469405,0.6334112675351955,0.5,0.5082296266559615
hibachi-res_GaussianNB_ExtraTreesClassifier-s17571_0.065.txt,0.578804347826087,0.591686795491143,0.5,0.591686795491143,0.5813981842737095,0.5874662364945978,0.5953944077631053,0.5,0.465378421900161
hibachi-res_GaussianNB_ExtraTreesClassifier-s29864_0.060.txt,0.533053305330533,0.5,0.5,0.5,0.5864974156088475,0.5353720960756005,0.58067237920237,0.5,0.4815481548154815
hibachi-res_GaussianNB_ExtraTreesClassifier-s5192_0.082.txt,0.589785914365746,0.5,0.5,0.5,0.5602983824595615,0.5055657641441036,0.5737299682492062,0.5,0.506952781112445
hibachi-res_GaussianNB_ExtraTreesClassifier-s85330_0.064.txt,0.559873949579832,0.565376150460184,0.5,0.565376150460184,0.5832083302082552,0.5818145453636341,0.5888928473211831,0.5,0.5280612244897959
hibachi-res_GaussianNB_ExtraTreesClassifier-s85838_0.051.txt,0.752395833333333,0.75,0.5,0.75,0.5556234335839599,0.7379981203007518,0.7638377192982455,0.5,0.58375
hibachi-res_GaussianNB_GradientBoostingClassifier-s50057_0.054.txt,0.60805,0.61395,0.5,0.61395,0.59564375,0.590465625,0.595115625,0.5,0.43500000000000005
hibachi-res_GaussianNB_GradientBoostingClassifier-s69857_0.056.txt,0.583843329253366,0.579457364341085,0.5,0.579457364341085,0.6637005331531126,0.6393269254837175,0.6514104778353482,0.5,0.4985720114239086
hibachi-res_GaussianNB_GradientBoostingClassifier-s81766_0.070.txt,0.653761504601841,0.666466586634654,0.5,0.666466586634654,0.7114427860696517,0.7038738468461712,0.714167854196355,0.5,0.5439175670268107
hibachi-res_GaussianNB_GradientBoostingClassifier-s87708_0.069.txt,0.546154615461546,0.5,0.5,0.5,0.588600553753461,0.5971881074256714,0.6097506859417872,0.5,0.44944494449444944
hibachi-res_GaussianNB_GradientBoostingClassifier-s95073_0.101.txt,0.656891202081874,0.5,0.5,0.5,0.6078404410248076,0.6080404522754406,0.6086748629610416,0.5,0.47632869582624365
hibachi-res_GaussianNB_KNeighborsClassifier-s2178_0.086.txt,0.63665,0.64555,0.5,0.64555,0.6373,0.5962625,0.6377375000000001,0.5,0.49844999999999995
hibachi-res_GaussianNB_KNeighborsClassifier-s68646_0.190.txt,0.627303685897436,0.990384615384615,0.5,0.990384615384615,0.7908134563456346,0.5238336333633362,0.9892676767676768,0.5,0.4616386217948718
hibachi-res_GaussianNB_KNeighborsClassifier-s7078_0.150.txt,0.608760876087609,0.814281428142814,0.654915491549155,0.772077207720772,0.7173982337389609,0.5258626616416352,0.8086519290745566,0.6549154915491548,0.4819481948194819
hibachi-res_GaussianNB_KNeighborsClassifier-s73349_0.081.txt,0.742918626764088,0.737213492142929,0.5,0.737213492142929,0.6800663787338038,0.6793132113681395,0.6764943028045327,0.5,0.4216294665198679
hibachi-res_GaussianNB_KNeighborsClassifier-s76457_0.168.txt,0.478091236494598,0.77796118447379,0.674969987995198,0.77796118447379,0.6938798469961749,0.549648116202905,0.7838789719742993,0.6749699879951981,0.6300520208083233
hibachi-res_GaussianNB_LogisticRegression-s22225_0.578.txt,0.4426,0.945,0.5,0.945,0.984334375,0.6939093749999999,0.989321875,0.5,0.6875
hibachi-res_GaussianNB_LogisticRegression-s34350_0.556.txt,0.432892628205128,0.985576923076923,0.5,0.985576923076923,0.7545785828582858,0.7735336033603362,0.9884238423842384,0.5,0.5574919871794872
hibachi-res_GaussianNB_LogisticRegression-s91462_0.581.txt,0.505340250228868,0.986725663716814,0.5,0.986725663716814,0.6492201137451433,0.5013076311854396,0.9937089801102414,0.5,0.44288475231410845
hibachi-res_GaussianNB_LogisticRegression-s94474_0.586.txt,0.4094,0.98,0.5,0.98,0.8546625,0.5311875,0.99878125,0.5,0.4714
hibachi-res_GaussianNB_LogisticRegression-s98448_0.563.txt,0.511904761904762,0.985094037615046,0.347589035614246,0.992046818727491,0.9956311407785194,0.7099427485687142,0.9964749118727968,0.34758903561424564,0.6587134853941577
hibachi-res_GaussianNB_MLPClassifier-s35056_0.117.txt,0.543864938197166,0.67706763139383,0.618380062305296,0.665912973570496,0.693268563497571,0.6080580927909173,0.7286012591356102,0.6183800623052959,0.5353230831072254
hibachi-res_GaussianNB_MLPClassifier-s51670_0.132.txt,0.496888799678844,0.746035728623043,0.594189080690486,0.734694901645925,0.6393157210372334,0.5646301667875272,0.6919525643269735,0.5941890806904857,0.4741067844239262
hibachi-res_GaussianNB_MLPClassifier-s53360_0.156.txt,0.527952795279528,0.7001700170017,0.557005700570057,0.708620862086209,0.6086350539690875,0.5623722648266551,0.6947293420583878,0.557005700570057,0.4827482748274828
hibachi-res_GaussianNB_MLPClassifier-s6645_0.110.txt,0.585734293717487,0.666916766706683,0.5,0.666916766706683,0.6897703692592314,0.6567289182229556,0.6874171854296358,0.5,0.4242697078831532
hibachi-res_GaussianNB_MLPClassifier-s7751_0.129.txt,0.521252125212521,0.694119411941194,0.565056505650565,0.712321232123212,0.5429752685954287,0.6093444334027087,0.7025325158282238,0.5650565056505651,0.4819481948194819
hibachi-res_GaussianNB_RandomForestClassifier-s43730_0.065.txt,0.637932769726248,0.632296698872786,0.544182769726248,0.623339371980676,0.6034788915566226,0.6545055522208882,0.6522421468587435,0.544182769726248,0.555102657004831
hibachi-res_GaussianNB_RandomForestClassifier-s4979_0.074.txt,0.579126602564103,0.594200721153846,0.5,0.594200721153846,0.6768833133313332,0.6767520502050206,0.6808337083708371,0.5,0.5554887820512822
hibachi-res_GaussianNB_RandomForestClassifier-s5138_0.074.txt,0.539315726290516,0.5,0.5,0.5,0.5609296482412061,0.5593764844121103,0.5635765894147353,0.5,0.5379151660664265
hibachi-res_GaussianNB_RandomForestClassifier-s86481_0.083.txt,0.5874,0.58045,0.5,0.58045,0.53766875,0.6077937499999999,0.6110312499999999,0.5,0.5029
hibachi-res_GaussianNB_RandomForestClassifier-s98047_0.066.txt,0.609498548693824,0.570763687318587,0.5,0.570763687318587,0.5991649530286078,0.5704289616290915,0.5988055578126269,0.5,0.4798818937043339
hibachi-res_GaussianNB_XGBClassifier-s20609_0.064.txt,0.639507679788424,0.58061234869291,0.5,0.58061234869291,0.6085302600872171,0.6160100356001026,0.6193698343875718,0.5,0.4990336690062048
hibachi-res_GaussianNB_XGBClassifier-s38553_0.068.txt,0.706015037593985,0.692731829573935,0.5,0.692731829573935,0.6610470385997811,0.6633161431473668,0.6784122519143615,0.5,0.5957393483709273
hibachi-res_GaussianNB_XGBClassifier-s48638_0.045.txt,0.59803823441097,0.602292062856571,0.54083675307777,0.609498548693824,0.6145220668662612,0.6162034114418936,0.6092873974161047,0.54083675307777,0.47833049744770295
hibachi-res_GaussianNB_XGBClassifier-s80089_0.081.txt,0.609674185463659,0.586466165413534,0.5,0.586466165413534,0.6292795749335833,0.6432567588685733,0.6437005782153462,0.5,0.5034085213032582
hibachi-res_GaussianNB_XGBClassifier-s87904_0.061.txt,0.582729468599034,0.560537439613527,0.488123993558776,0.532306763285024,0.5520208083233293,0.6326749449779911,0.6333001950780313,0.48812399355877617,0.5269726247987117
hibachi-res_GradientBoostingClassifier_BernoulliNB-s16851_0.598.txt,0.504701880752301,0.593337334933974,0.927571028411365,0.901760704281713,0.6314189104727618,0.5191067276681917,0.5924491862296557,0.9275710284113645,0.6375550220088034
hibachi-res_GradientBoostingClassifier_BernoulliNB-s1844_0.582.txt,0.496498599439776,0.5,0.977140856342537,0.977140856342537,0.5035282132053301,0.5194067351683792,0.5676891922298057,0.977140856342537,0.9527811124449781
hibachi-res_GradientBoostingClassifier_BernoulliNB-s24474_0.620.txt,0.479147824339262,0.5,0.985981308411215,0.985981308411215,0.5433726578764747,0.5382148282911642,0.5451669573806978,0.9859813084112149,0.48779017184202594
hibachi-res_GradientBoostingClassifier_BernoulliNB-s49966_0.615.txt,0.422155388471178,0.482205513784461,0.871177944862155,0.871127819548872,0.5700453195811845,0.50181590873574,0.6002500390686045,0.8711779448621554,0.4855137844611528
hibachi-res_GradientBoostingClassifier_BernoulliNB-s51889_0.585.txt,0.699074074074074,0.78341384863124,0.968548711755233,0.965579710144928,0.695234343737495,0.6309273709483794,0.8167391956782714,0.9685487117552335,0.7055152979066022
hibachi-res_GradientBoostingClassifier_DecisionTreeClassifier-s16903_0.506.txt,0.5181,0.5,0.5,0.5,0.532521875,0.52498125,0.55055625,0.5,0.49110000000000004
hibachi-res_GradientBoostingClassifier_DecisionTreeClassifier-s23495_0.445.txt,0.552621048419368,0.5,0.5,0.5,0.5839677241931048,0.5646578664466612,0.5663141578539463,0.5,0.4515806322529011
hibachi-res_GradientBoostingClassifier_DecisionTreeClassifier-s61624_0.522.txt,0.446808510638298,0.5,0.535327177840225,0.535327177840225,0.6044516266159886,0.5199169813207972,0.5228270110774924,0.5353271778402249,0.48083099156965076
hibachi-res_GradientBoostingClassifier_DecisionTreeClassifier-s92529_0.492.txt,0.462770297837617,0.5,0.5,0.5,0.5255375334785112,0.5215576581312107,0.5229030562438988,0.5,0.4904120767033865
hibachi-res_GradientBoostingClassifier_DecisionTreeClassifier-s9552_0.484.txt,0.442292252107587,0.5,0.5,0.5,0.5745949088544922,0.5503425770798429,0.5614888349878723,0.5,0.4397832195905259
hibachi-res_GradientBoostingClassifier_ExtraTreesClassifier-s24115_0.365.txt,0.45984598459846,0.5,0.5,0.5,0.5627285170532316,0.4857592859955374,0.5735098344364652,0.5,0.4736473647364736
hibachi-res_GradientBoostingClassifier_ExtraTreesClassifier-s30165_0.372.txt,0.55620058052247,0.5,0.578270443399059,0.578270443399059,0.530267327537174,0.555562500390647,0.5670256451925421,0.5782704433990591,0.5323791412271044
hibachi-res_GradientBoostingClassifier_ExtraTreesClassifier-s35437_0.355.txt,0.496533011757612,0.5,0.5,0.5,0.5561484454614226,0.5332820676332126,0.5671049258835519,0.5,0.4956285800422068
hibachi-res_GradientBoostingClassifier_ExtraTreesClassifier-s54575_0.351.txt,0.48366998291629,0.5,0.519596020500452,0.519596020500452,0.5660014629480279,0.5771517527242718,0.5856293489881276,0.5195960205004522,0.532006833484072
hibachi-res_GradientBoostingClassifier_ExtraTreesClassifier-s74151_0.374.txt,0.518,0.5,0.51905,0.51905,0.569071875,0.52786875,0.567309375,0.51905,0.4635
hibachi-res_GradientBoostingClassifier_GaussianNB-s60712_0.579.txt,0.416800481734243,0.5,0.985849056603774,0.985849056603774,0.5738572428796479,0.5263715586006852,0.5662805381210773,0.9858490566037736,0.9544359694901646
hibachi-res_GradientBoostingClassifier_GaussianNB-s64827_0.564.txt,0.442632850241546,0.5,0.942230273752013,0.942230273752013,0.6405343387354943,0.5185261604641858,0.5350077531012405,0.9422302737520128,0.7448671497584541
hibachi-res_GradientBoostingClassifier_GaussianNB-s66354_0.579.txt,0.453892094341533,0.5,0.767992711812936,0.767992711812936,0.5747190062484754,0.5073461805490402,0.5309327679057287,0.7679927118129365,0.4665451968822756
hibachi-res_GradientBoostingClassifier_GaussianNB-s68988_0.565.txt,0.453939393939394,0.5,0.771717171717172,0.771717171717172,0.5374921826141339,0.5008255159474672,0.5306816760475297,0.7717171717171716,0.6311111111111112
hibachi-res_GradientBoostingClassifier_GaussianNB-s85018_0.562.txt,0.439833603896104,0.5,0.5,0.5,0.4975040036032429,0.5290574016614953,0.5486375237713943,0.5,0.4988839285714286
hibachi-res_GradientBoostingClassifier_KNeighborsClassifier-s38348_0.454.txt,0.522052205220522,0.5,0.745124512451245,0.745124512451245,0.604735029593935,0.5183063644147776,0.5782442390264939,0.7451245124512451,0.3666366636663666
hibachi-res_GradientBoostingClassifier_KNeighborsClassifier-s71118_0.509.txt,0.500150135121609,0.5,0.5,0.5,0.5898425536436425,0.5114475189229395,0.5740447900194385,0.5,0.4911420278250425
hibachi-res_GradientBoostingClassifier_KNeighborsClassifier-s78540_0.439.txt,0.471524371934741,0.5,0.5,0.5,0.501425080160759,0.4829521660593409,0.5672194060915927,0.5,0.5212691422280051
hibachi-res_GradientBoostingClassifier_KNeighborsClassifier-s95529_0.506.txt,0.409520933977456,0.5,0.719001610305958,0.719001610305958,0.5589735894357742,0.5113983093237295,0.5482880652260904,0.7190016103059581,0.6481481481481481
hibachi-res_GradientBoostingClassifier_KNeighborsClassifier-s99997_0.493.txt,0.53531412565026,0.524909963985594,0.5,0.524909963985594,0.5291101027525689,0.5485574639365984,0.5617577939448486,0.5,0.5376150460184074
hibachi-res_GradientBoostingClassifier_LogisticRegression-s15_0.619.txt,0.463,0.65,0.926,0.90925,0.752490625,0.508421875,0.700309375,0.926,0.5700000000000001
hibachi-res_GradientBoostingClassifier_LogisticRegression-s44956_0.593.txt,0.427853037766831,0.693144499178982,0.816553776683087,0.928674055829228,0.714809319911859,0.5128267728365384,0.7100923978365384,0.816553776683087,0.7910509031198687
hibachi-res_GradientBoostingClassifier_LogisticRegression-s74534_0.603.txt,0.414035087719298,0.80952380952381,0.962706766917293,0.99187969924812,0.6182903578684169,0.5815002344116268,0.8071729957805907,0.9627067669172932,0.9209022556390978
hibachi-res_GradientBoostingClassifier_LogisticRegression-s78003_0.615.txt,0.403131313131313,0.986363636363636,0.5,0.986363636363636,0.524712320200125,0.4986741713570982,0.9982989368355222,0.5,0.5193939393939394
hibachi-res_GradientBoostingClassifier_LogisticRegression-s91130_0.602.txt,0.4515,0.715,0.9781,0.9594,0.635428125,0.49705625,0.7053375000000001,0.9781,0.4178
hibachi-res_GradientBoostingClassifier_MLPClassifier-s11517_0.259.txt,0.537560096153846,0.607772435897436,0.792267628205128,0.815254407051282,0.5853335333533354,0.5221147114711471,0.6383200820082008,0.7922676282051283,0.5220352564102564
hibachi-res_GradientBoostingClassifier_MLPClassifier-s20931_0.348.txt,0.56701030927835,0.5,0.663647282554299,0.663647282554299,0.6009150514716453,0.5478183147802064,0.5785856704439625,0.663647282554299,0.608948053247923
hibachi-res_GradientBoostingClassifier_MLPClassifier-s21979_0.309.txt,0.525410164065626,0.515106042416967,0.775210084033613,0.785614245698279,0.5987274681867046,0.5087814695367384,0.5786144653616341,0.7752100840336134,0.5366146458583434
hibachi-res_GradientBoostingClassifier_MLPClassifier-s33712_0.240.txt,0.560818948213569,0.547671617824167,0.864010437575271,0.882175832998796,0.6083024930609386,0.6015415968592933,0.6468830486859544,0.864010437575271,0.48464472099558414
hibachi-res_GradientBoostingClassifier_MLPClassifier-s77167_0.380.txt,0.522,0.5,0.58595,0.58595,0.574175,0.5293,0.577175,0.58595,0.5959
hibachi-res_GradientBoostingClassifier_RandomForestClassifier-s10983_0.359.txt,0.494545454545455,0.5,0.5,0.5,0.5534240150093809,0.5154471544715448,0.5505503439649782,0.5,0.4450505050505051
hibachi-res_GradientBoostingClassifier_RandomForestClassifier-s34253_0.401.txt,0.500050125313283,0.5,0.5,0.5,0.5445257071417409,0.5004469448351305,0.5571995624316299,0.5,0.49022556390977445
hibachi-res_GradientBoostingClassifier_RandomForestClassifier-s35883_0.340.txt,0.51161858974359,0.5,0.5,0.5,0.5609779727972797,0.5149202420242024,0.5660472297229724,0.5,0.5136217948717948
hibachi-res_GradientBoostingClassifier_RandomForestClassifier-s76704_0.353.txt,0.483373397435897,0.5,0.5,0.5,0.5626468896889689,0.5393664366436643,0.5489986498649865,0.5,0.5165264423076923
hibachi-res_GradientBoostingClassifier_RandomForestClassifier-s95091_0.311.txt,0.458048976314733,0.5,0.5,0.5,0.5571534845340201,0.5096709259583406,0.5339982746117877,0.5,0.47852268165395423
hibachi-res_GradientBoostingClassifier_XGBClassifier-s38122_0.553.txt,0.462546254625463,0.5,0.5,0.5,0.5489471809198807,0.5152907205670035,0.5456534103338145,0.5,0.43914391439143907
hibachi-res_GradientBoostingClassifier_XGBClassifier-s42587_0.500.txt,0.528311324529812,0.5,0.724589835934374,0.724589835934374,0.667844821120528,0.4759118977974449,0.5568389209730242,0.7245898359343738,0.6845738295318128
hibachi-res_GradientBoostingClassifier_XGBClassifier-s63848_0.478.txt,0.553383458646617,0.5,0.5,0.5,0.5749179559306141,0.5391029848413815,0.559943741209564,0.5,0.5407518796992481
hibachi-res_GradientBoostingClassifier_XGBClassifier-s85142_0.490.txt,0.5398,0.5,0.5,0.5,0.5498062499999999,0.5370999999999999,0.5490875,0.5,0.43960000000000005
hibachi-res_GradientBoostingClassifier_XGBClassifier-s93248_0.459.txt,0.439043904390439,0.5,0.5,0.5,0.5453752835955226,0.5195001218757618,0.5676722979518621,0.5,0.5014501450145015
hibachi-res_KNeighborsClassifier_BernoulliNB-s13719_0.552.txt,0.804944226710883,0.822279167922822,0.5,0.822279167922822,0.7487605579208633,0.8270376552819301,0.999681152352908,0.5,0.5173349412119385
hibachi-res_KNeighborsClassifier_BernoulliNB-s60777_0.553.txt,0.811472930738986,0.986188123802803,0.544056860570622,0.859360822663575,0.7674760347425884,0.8433957190827857,0.991727061825049,0.544056860570622,0.3662667607621737
hibachi-res_KNeighborsClassifier_BernoulliNB-s75655_0.578.txt,0.8131328320802,0.983558897243108,0.5,0.983558897243108,0.7800750117205812,0.8298077824660104,0.9880106266604156,0.5,0.5147869674185463
hibachi-res_KNeighborsClassifier_BernoulliNB-s76193_0.563.txt,0.7521,0.9816,0.447,0.9816,0.7998843750000001,0.797990625,0.976071875,0.44700000000000006,0.40040000000000003
hibachi-res_KNeighborsClassifier_BernoulliNB-s80846_0.593.txt,0.824942216862627,0.982413827756004,0.610642146517938,0.987538940809969,0.9719289032266132,0.8205575457483854,0.9815005845540196,0.6106421465179379,0.27173148427293736
hibachi-res_KNeighborsClassifier_DecisionTreeClassifier-s18603_0.299.txt,0.50192775974026,0.5,0.977272727272727,0.977272727272727,0.5684334651186067,0.5470048043238915,0.5513587228505654,0.9772727272727273,0.8337053571428572
hibachi-res_KNeighborsClassifier_DecisionTreeClassifier-s3478_0.327.txt,0.4454,0.5,0.99,0.99,0.558834375,0.52561875,0.5482624999999999,0.99,0.6965
hibachi-res_KNeighborsClassifier_DecisionTreeClassifier-s63872_0.387.txt,0.405092592592593,0.5,0.928442028985507,0.928442028985507,0.5166973039215685,0.5603022458983594,0.587281787715086,0.9284420289855073,0.5746779388083736
hibachi-res_KNeighborsClassifier_DecisionTreeClassifier-s66842_0.322.txt,0.5256,0.5,0.99,0.99,0.5729249999999999,0.54548125,0.55935,0.99,0.7614
hibachi-res_KNeighborsClassifier_DecisionTreeClassifier-s99036_0.231.txt,0.490876096380684,0.5,0.682276439157173,0.682276439157173,0.5922404467261552,0.5142572177164689,0.5540210981809541,0.6822764391571732,0.5783849178344591
hibachi-res_KNeighborsClassifier_ExtraTreesClassifier-s25280_0.038.txt,0.794715243719347,0.762135922330097,0.5,0.762135922330097,0.8011544399372466,0.7933039983499072,0.7949853429255396,0.5,0.507456711039936
hibachi-res_KNeighborsClassifier_ExtraTreesClassifier-s30106_0.150.txt,0.566409768791913,0.5,0.5,0.5,0.537952134807583,0.5088411223131301,0.5491121375577376,0.5,0.5457912120908818
hibachi-res_KNeighborsClassifier_ExtraTreesClassifier-s4509_0.154.txt,0.4947,0.5,0.5,0.5,0.567453125,0.538175,0.5644562499999999,0.5,0.49265000000000003
hibachi-res_KNeighborsClassifier_ExtraTreesClassifier-s75368_0.069.txt,0.564711779448622,0.5,0.5,0.5,0.5210220346929209,0.530210970464135,0.5454571026722925,0.5,0.4667669172932331
hibachi-res_KNeighborsClassifier_ExtraTreesClassifier-s7884_0.062.txt,0.47974797479748,0.5,0.5,0.5,0.5564441027756424,0.523425146407165,0.5635753973462334,0.5,0.46344634463446344
hibachi-res_KNeighborsClassifier_GaussianNB-s13783_0.464.txt,0.458712841557402,0.5,0.974226804123711,0.974226804123711,0.5100568156958829,0.5076473051609153,0.5398116144033102,0.9742268041237113,0.5661094985486939
hibachi-res_KNeighborsClassifier_GaussianNB-s20575_0.438.txt,0.437894104694225,0.5,0.938794915423881,0.938794915423881,0.548037077085586,0.5244263739835366,0.5447931446143846,0.9387949154238815,0.5908317485737163
hibachi-res_KNeighborsClassifier_GaussianNB-s58181_0.480.txt,0.518707482993197,0.5,0.959933973589436,0.959933973589436,0.5055220130503262,0.5217630440761019,0.5299444986124653,0.9599339735894358,0.5977390956382553
hibachi-res_KNeighborsClassifier_GaussianNB-s93506_0.501.txt,0.446315152737171,0.5,0.977064220183486,0.977064220183486,0.5523077307887119,0.5197318642562798,0.546189008185394,0.9770642201834863,0.8946466377659039
hibachi-res_KNeighborsClassifier_GaussianNB-s97438_0.432.txt,0.409663865546218,0.5,0.995098039215686,0.995098039215686,0.549844996124903,0.5374509362734068,0.5453573839345983,0.9950980392156863,0.7240896358543417
hibachi-res_KNeighborsClassifier_GradientBoostingClassifier-s17227_0.215.txt,0.514251304696909,0.5,0.5,0.5,0.5618482908654447,0.5527368657948039,0.5713285489235078,0.5,0.43024889602569244
hibachi-res_KNeighborsClassifier_GradientBoostingClassifier-s48835_0.156.txt,0.471724552096887,0.5,0.5,0.5,0.6057496984205362,0.5773637267096274,0.593039608477977,0.5,0.4776298668801922
hibachi-res_KNeighborsClassifier_GradientBoostingClassifier-s60357_0.203.txt,0.525876796301879,0.5,0.5,0.5,0.5639664647298236,0.5335133884752206,0.568361560727973,0.5,0.6547080695407497
hibachi-res_KNeighborsClassifier_GradientBoostingClassifier-s66925_0.148.txt,0.466519867881093,0.5,0.5,0.5,0.573216618434787,0.5354801207567925,0.5872267815064598,0.5,0.46591932739465525
hibachi-res_KNeighborsClassifier_GradientBoostingClassifier-s93324_0.124.txt,0.46195652173913,0.5,0.5,0.5,0.5900078781512604,0.515734418767507,0.5666422819127651,0.5,0.5272745571658615
hibachi-res_KNeighborsClassifier_LogisticRegression-s63965_0.562.txt,0.4639,0.9956,0.5,0.9956,0.99341875,0.7050031250000001,0.9994125,0.5,0.5003
hibachi-res_KNeighborsClassifier_LogisticRegression-s66137_0.549.txt,0.399659863945578,0.769907963185274,1.0,1.0,0.5454105102627567,0.5911804045101128,0.8025950648766219,1.0,0.7008803521408563
hibachi-res_KNeighborsClassifier_LogisticRegression-s83070_0.589.txt,0.406340634063406,0.984848484848485,0.506400640064006,0.998199819981998,0.7719735748348426,0.5124282026762668,0.9949749685935536,0.5064006400640064,0.5201520152015202
hibachi-res_KNeighborsClassifier_LogisticRegression-s87014_0.581.txt,0.379977820344793,0.989010989010989,0.5,0.989010989010989,0.7659815281486252,0.7605819195967959,0.999631063225758,0.5,0.5104345196088316
hibachi-res_KNeighborsClassifier_LogisticRegression-s94970_0.548.txt,0.456034569390011,0.994623655913978,0.5,0.994623655913978,1.0,0.7500922157410708,1.0,0.5,0.5481861119485478
hibachi-res_KNeighborsClassifier_MLPClassifier-s14313_0.131.txt,0.634270843759383,0.645080572515264,0.635421879691723,0.696977279551596,0.5867705058409536,0.6202161371577151,0.6958203898969317,0.6354218796917226,0.624061655489941
hibachi-res_KNeighborsClassifier_MLPClassifier-s52_0.142.txt,0.540551378446115,0.508922305764411,0.570275689223058,0.575037593984962,0.6316268166901078,0.6017752773870918,0.6053945929051414,0.5702756892230576,0.5555889724310776
hibachi-res_KNeighborsClassifier_MLPClassifier-s54740_0.114.txt,0.586778100290261,0.703282954659193,0.60884796316685,0.741066960264238,0.6540836672062803,0.6285509809926808,0.7163934221299948,0.6088479631668502,0.43834451005905306
hibachi-res_KNeighborsClassifier_MLPClassifier-s62465_0.125.txt,0.474389755902361,0.559773909563826,0.653661464585834,0.665216086434574,0.6159060226505663,0.5729861996549913,0.6615509137728443,0.6536614645858343,0.45808323329331724
hibachi-res_KNeighborsClassifier_MLPClassifier-s80805_0.174.txt,0.513020833333333,0.5,0.481820913461538,0.481820913461538,0.556758800880088,0.5318969396939695,0.5568056805680568,0.48182091346153844,0.5445713141025641
hibachi-res_KNeighborsClassifier_RandomForestClassifier-s1046_0.052.txt,0.584733893557423,0.600990396158463,0.600390156062425,0.649909963985594,0.5864334108352709,0.5650235005875147,0.5766675416885422,0.600390156062425,0.4539815926370548
